,Temp_Avg_C,Temp_Max_C,Temp_Min_C,Humidity_%,WindSpeed_ms,Solar_MJm2day,Rainfall_mm
2022-04-07,17.43,25.33,10.49,32.75,3.98,26.97,0.0
2022-04-08,19.61,26.71,10.69,23.04,1.5,27.98,0.0
2022-04-09,20.81,28.96,10.91,20.89,1.52,28.17,0.0
2022-04-10,21.0,30.1,12.69,15.32,2.54,28.01,0.0
2022-04-11,20.8,30.19,12.36,14.96,3.17,26.37,0.0
2022-04-12,22.54,31.63,14.29,20.33,4.77,22.55,0.0
2022-04-13,19.01,25.57,13.68,35.86,5.17,25.84,0.0
2022-04-14,18.2,25.58,10.42,40.21,4.54,26.51,0.0
2022-04-15,17.63,25.01,10.25,38.85,5.09,26.28,0.0
2022-04-16,17.51,24.78,10.65,38.24,4.16,26.84,0.0
2022-04-17,20.42,28.4,10.71,22.84,1.51,28.58,0.0
2022-04-18,22.0,30.82,12.98,20.91,2.25,27.04,0.0
2022-04-19,24.02,32.19,15.38,19.8,4.73,26.33,0.0
2022-04-20,21.56,28.49,15.0,25.06,4.8,27.04,0.0
2022-04-21,17.18,24.62,9.15,27.94,3.54,28.67,0.0
2022-04-22,19.1,27.36,11.25,15.86,2.9,28.96,0.0
2022-04-23,21.06,30.78,11.09,14.15,2.92,27.04,0.0
2022-04-24,21.14,30.01,11.59,21.86,2.79,24.56,0.0
2022-04-25,23.22,30.98,13.38,18.69,1.68,28.18,0.0
2022-04-26,23.47,31.18,14.74,20.52,2.82,22.22,0.0
2022-04-27,23.26,30.66,15.95,23.15,3.62,25.81,0.0
2022-04-28,21.8,27.85,15.37,36.35,3.35,27.97,0.12
2022-04-29,15.67,19.6,12.57,58.51,6.31,20.13,7.5
2022-04-30,18.27,25.37,11.79,49.39,4.39,27.23,0.0
2022-05-01,19.63,27.03,11.06,41.98,1.76,29.67,0.0
2022-05-02,22.07,30.7,13.09,25.84,3.23,27.42,0.0
2022-05-03,22.92,32.29,13.6,20.31,4.79,29.04,0.0
2022-05-04,20.42,28.21,12.83,35.83,4.56,30.07,0.0
2022-05-05,19.89,27.68,12.2,36.81,3.52,29.77,0.01
2022-05-06,20.4,27.58,12.81,38.11,3.09,30.19,0.0
2022-05-07,23.64,31.18,15.13,23.36,1.61,28.88,0.0
2022-05-08,24.34,33.18,15.42,21.36,2.14,29.59,0.0
2022-05-09,26.01,35.48,15.6,19.03,2.44,29.57,0.0
2022-05-10,25.56,32.51,19.11,18.74,4.14,30.37,0.0
2022-05-11,23.71,31.49,15.19,24.95,3.14,30.06,0.0
2022-05-12,23.55,30.8,16.31,24.66,4.18,28.72,0.0
2022-05-13,23.78,31.27,16.58,23.24,2.79,28.95,0.0
2022-05-14,25.77,33.82,17.5,19.56,2.22,29.76,0.0
2022-05-15,26.44,35.04,18.33,15.13,3.35,30.13,0.0
2022-05-16,27.32,36.02,19.04,12.45,3.32,30.39,0.0
2022-05-17,27.14,35.75,18.44,12.79,3.66,30.83,0.0
2022-05-18,28.21,36.68,19.52,14.55,3.91,30.31,0.0
2022-05-19,29.72,38.46,20.88,14.28,4.6,30.57,0.0
2022-05-20,29.79,38.3,21.79,16.52,5.07,29.98,0.0
2022-05-21,28.52,35.92,21.2,20.95,3.3,29.57,0.0
2022-05-22,28.25,36.46,19.48,19.05,2.09,28.8,0.0
2022-05-23,29.8,38.86,23.06,30.58,2.85,27.66,0.01
2022-05-24,30.76,39.33,22.31,29.37,4.21,27.04,0.0
2022-05-25,29.4,37.4,22.57,19.23,3.66,30.67,0.0
2022-05-26,27.64,35.41,19.66,23.75,3.36,30.09,0.0
2022-05-27,28.87,36.28,21.46,18.67,2.76,29.88,0.0
2022-05-28,29.31,34.79,22.77,21.32,2.11,25.42,0.01
2022-05-29,30.21,36.29,23.17,24.92,1.81,24.73,0.01
2022-05-30,30.73,38.93,23.5,18.57,2.49,28.91,0.0
2022-05-31,29.32,39.15,18.85,10.52,2.7,32.32,0.0
2022-06-01,31.84,40.13,23.28,19.47,2.66,27.3,0.0
2022-06-02,31.54,39.05,24.92,24.65,3.02,27.43,0.0
2022-06-03,32.21,40.07,24.57,23.09,3.51,25.52,0.0
2022-06-04,32.91,40.9,25.55,16.97,2.21,27.99,0.0
2022-06-05,32.33,40.65,25.85,18.11,3.71,24.44,0.01
2022-06-06,32.59,39.96,26.34,18.4,2.59,29.61,0.0
2022-06-07,32.64,41.12,24.41,13.92,3.3,30.12,0.0
2022-06-08,33.1,41.95,24.44,12.16,2.78,30.61,0.0
2022-06-09,34.25,42.16,27.18,11.24,1.69,30.41,0.0
2022-06-10,34.45,42.39,25.71,13.58,2.34,30.38,0.0
2022-06-11,34.32,41.81,27.08,18.47,3.44,30.06,0.0
2022-06-12,33.85,41.3,26.8,21.7,3.13,27.95,0.0
2022-06-13,32.9,39.11,26.63,27.79,2.68,29.85,0.41
2022-06-14,32.84,40.35,26.23,21.5,2.99,30.41,0.0
2022-06-15,32.63,40.48,24.61,14.43,2.61,30.62,0.0
2022-06-16,33.8,40.9,24.87,14.39,1.18,30.81,0.0
2022-06-17,33.48,40.91,26.25,17.04,3.42,30.23,0.0
2022-06-18,33.15,40.8,24.74,13.6,1.87,30.9,0.0
2022-06-19,34.3,42.5,26.15,11.55,2.36,30.47,0.0
2022-06-20,34.3,42.41,26.08,11.98,2.3,29.06,0.0
2022-06-21,34.48,41.81,26.75,15.45,2.16,29.19,0.0
2022-06-22,34.62,40.94,28.66,23.36,2.66,27.71,0.0
2022-06-23,34.58,42.39,26.54,19.11,2.75,28.78,0.0
2022-06-24,34.63,42.36,26.89,15.95,2.56,29.52,0.0
2022-06-25,34.69,42.94,26.19,12.15,2.84,30.49,0.0
2022-06-26,33.52,42.8,24.24,8.49,3.15,30.66,0.0
2022-06-27,33.38,43.37,23.88,8.64,3.19,29.47,0.0
2022-06-28,34.21,43.81,24.75,7.94,2.73,30.33,0.0
2022-06-29,35.17,43.74,25.88,9.35,2.44,24.29,0.0
2022-06-30,35.83,43.87,28.96,9.68,2.35,28.63,0.0
2022-07-01,35.9,43.95,27.33,8.88,2.28,27.03,0.0
2022-07-02,35.88,43.83,27.3,11.36,1.53,25.04,0.0
2022-07-03,36.48,44.02,28.24,12.19,1.96,28.47,0.0
2022-07-04,37.44,44.89,31.49,9.62,1.46,28.93,0.0
2022-07-05,36.29,43.72,27.91,15.83,2.44,26.23,0.0
2022-07-06,35.34,43.49,27.18,14.29,2.93,28.08,0.0
2022-07-07,35.37,43.1,27.41,15.47,3.4,29.42,0.0
2022-07-08,35.64,43.2,27.89,15.44,2.45,29.8,0.0
2022-07-09,34.32,41.66,27.48,16.2,3.83,29.97,0.0
2022-07-10,33.01,40.16,26.02,23.34,3.15,29.25,0.0
2022-07-11,32.99,39.88,25.71,19.38,3.64,29.4,0.0
2022-07-12,32.77,40.18,25.43,15.41,3.77,29.73,0.0
2022-07-13,33.83,41.74,25.08,12.89,2.14,30.65,0.0
2022-07-14,34.01,41.47,25.73,13.06,1.75,30.17,0.0
2022-07-15,33.47,40.86,25.61,16.63,2.64,29.4,0.0
2022-07-16,33.67,41.1,25.27,18.52,1.85,29.49,0.0
2022-07-17,33.7,40.84,25.77,19.07,2.43,29.45,0.0
2022-07-18,34.29,41.76,26.07,18.22,3.17,29.81,0.0
2022-07-19,33.88,40.9,26.53,16.0,4.05,30.32,0.0
2022-07-20,33.29,40.7,25.56,13.57,4.16,30.29,0.0
2022-07-21,33.43,41.23,25.16,13.75,2.7,29.85,0.0
2022-07-22,35.0,42.21,27.89,12.39,1.02,29.06,0.0
2022-07-23,35.1,43.01,26.67,13.64,2.36,29.95,0.0
2022-07-24,34.45,41.87,26.0,15.13,1.47,30.07,0.0
2022-07-25,35.11,42.74,28.04,14.73,1.41,29.97,0.0
2022-07-26,34.43,42.26,26.01,15.43,2.12,29.34,0.0
2022-07-27,34.52,42.05,26.28,14.56,1.38,29.31,0.0
2022-07-28,34.32,41.93,26.61,11.94,2.85,29.11,0.0
2022-07-29,34.91,42.61,27.06,11.44,4.52,29.07,0.0
2022-07-30,34.99,43.03,26.55,11.52,3.27,29.37,0.0
2022-07-31,35.6,43.47,27.7,13.8,3.01,28.3,0.0
2022-08-01,35.11,42.88,26.79,14.83,2.53,28.62,0.0
2022-08-02,36.35,43.23,28.05,14.0,1.2,28.49,0.0
2022-08-03,35.1,42.65,26.74,15.53,2.9,28.55,0.0
2022-08-04,35.45,42.37,26.53,13.73,1.7,27.42,0.0
2022-08-05,36.07,43.06,27.77,15.77,1.56,24.82,0.0
2022-08-06,36.91,43.71,30.07,16.65,1.88,25.88,0.01
2022-08-07,36.75,42.89,31.23,16.71,1.92,27.03,0.0
2022-08-08,35.97,43.28,28.98,14.91,4.96,27.7,0.0
2022-08-09,35.11,41.62,29.04,15.68,5.64,27.09,0.0
2022-08-10,34.23,40.89,27.96,15.14,3.79,26.95,0.0
2022-08-11,35.26,42.54,27.39,16.29,1.7,26.1,0.0
2022-08-12,36.21,43.14,27.52,15.85,1.55,27.08,0.0
2022-08-13,35.9,43.2,29.29,16.75,2.58,27.06,0.0
2022-08-14,34.68,41.84,27.43,17.21,2.82,26.32,0.0
2022-08-15,34.34,41.89,27.62,14.02,2.86,27.85,0.0
2022-08-16,34.45,43.59,25.56,9.79,2.97,27.95,0.0
2022-08-17,35.16,43.64,26.66,11.05,3.09,26.98,0.0
2022-08-18,35.02,43.47,25.87,13.59,2.82,26.26,0.0
2022-08-19,35.51,43.09,28.18,14.95,1.8,27.1,0.0
2022-08-20,35.48,43.61,27.77,13.84,3.31,26.9,0.0
2022-08-21,35.09,42.65,27.64,12.97,1.74,26.14,0.0
2022-08-22,34.85,42.43,27.89,13.84,3.07,27.19,0.0
2022-08-23,33.61,41.81,25.62,9.33,2.91,27.33,0.0
2022-08-24,34.25,42.57,26.07,12.11,2.64,26.79,0.0
2022-08-25,34.04,42.45,26.98,20.15,4.11,26.27,0.0
2022-08-26,34.81,42.13,28.17,18.23,2.5,24.62,0.0
2022-08-27,34.16,41.57,27.44,20.76,3.09,21.87,0.0
2022-08-28,34.05,41.87,26.8,18.56,3.09,24.03,0.0
2022-08-29,34.91,42.21,29.26,15.8,2.09,21.88,0.0
2022-08-30,34.94,42.74,27.08,14.55,2.42,25.71,0.0
2022-08-31,34.52,42.81,26.9,14.48,1.89,25.6,0.0
2022-09-01,34.64,42.66,26.48,14.05,1.56,24.74,0.0
2022-09-02,33.95,42.04,26.63,17.04,2.82,22.91,0.0
2022-09-03,34.33,43.58,26.37,12.48,2.59,25.6,0.0
2022-09-04,35.37,44.02,27.27,12.32,2.74,24.89,0.0
2022-09-05,35.12,41.04,28.99,17.01,2.08,22.55,0.0
2022-09-06,35.13,41.46,28.83,15.15,2.67,23.07,0.0
2022-09-07,33.94,41.98,26.56,16.1,3.1,19.63,0.0
2022-09-08,34.67,41.43,27.69,14.24,1.76,23.09,0.0
2022-09-09,33.8,41.44,26.84,16.54,2.42,22.92,0.0
2022-09-10,33.67,40.85,27.08,19.12,3.33,17.69,0.0
2022-09-11,32.48,39.51,27.12,26.66,3.82,24.13,0.0
2022-09-12,32.06,40.02,24.98,16.15,4.11,24.54,0.0
2022-09-13,31.84,40.18,24.4,14.6,4.04,24.41,0.0
2022-09-14,31.76,40.86,23.64,13.01,3.58,24.65,0.0
2022-09-15,32.59,41.43,24.63,15.31,3.23,24.54,0.0
2022-09-16,31.99,40.91,23.9,16.19,2.59,24.18,0.0
2022-09-17,32.35,40.07,27.06,14.35,2.81,22.96,0.0
2022-09-18,30.3,38.55,23.8,18.29,3.46,21.82,0.0
2022-09-19,29.86,37.88,22.02,23.98,3.38,22.42,0.0
2022-09-20,31.22,37.88,25.3,22.21,2.39,22.05,0.0
2022-09-21,30.5,36.23,25.76,27.28,2.85,16.61,0.02
2022-09-22,29.85,36.61,24.1,29.72,2.19,21.38,0.0
2022-09-23,28.84,34.55,22.55,30.76,3.73,20.92,0.02
2022-09-24,30.09,37.16,22.77,29.52,3.34,20.44,0.84
2022-09-25,28.0,33.52,24.05,43.84,3.7,12.74,0.95
2022-09-26,28.43,35.28,22.89,47.55,4.65,20.43,0.0
2022-09-27,28.43,34.14,23.69,32.51,3.79,21.49,0.0
2022-09-28,25.43,30.88,20.67,22.15,3.96,21.8,0.0
2022-09-29,24.23,29.8,17.8,23.91,2.45,23.01,0.0
2022-09-30,23.95,30.67,18.3,32.32,4.58,17.22,0.0
2022-10-01,24.56,31.68,17.9,32.0,8.41,20.23,0.0
2022-10-02,26.06,34.15,21.95,41.99,5.39,10.11,0.68
2022-10-03,27.64,34.73,20.35,42.11,2.33,19.97,0.04
2022-10-04,28.56,35.3,21.98,26.63,1.44,20.06,0.0
2022-10-05,26.68,33.72,20.67,36.41,4.18,20.06,0.0
2022-10-06,25.94,32.47,20.42,34.48,4.87,19.99,0.0
2022-10-07,25.81,31.94,21.17,28.42,4.17,19.89,0.0
2022-10-08,23.98,31.77,19.6,41.02,3.11,16.07,0.4
2022-10-09,25.01,30.44,20.44,43.98,2.88,14.45,1.96
2022-10-10,26.26,33.7,19.8,45.37,3.34,15.59,0.16
2022-10-11,26.31,33.82,19.16,31.66,3.54,15.34,0.0
2022-10-12,25.42,31.18,20.06,28.35,3.76,18.78,0.01
2022-10-13,24.43,28.63,20.4,48.34,4.35,17.32,0.26
2022-10-14,25.3,32.44,19.99,41.05,4.69,18.45,0.0
2022-10-15,27.06,34.13,21.03,30.78,2.86,15.85,0.03
2022-10-16,26.26,33.14,22.36,30.02,3.18,15.07,0.0
2022-10-17,25.51,33.2,19.43,31.28,2.69,19.3,0.0
2022-10-18,24.7,32.39,18.32,30.17,2.69,19.27,0.0
2022-10-19,25.35,32.91,19.5,29.02,1.4,19.05,0.0
2022-10-20,25.43,32.59,20.25,27.57,1.6,18.95,0.0
2022-10-21,24.09,31.83,18.59,24.94,1.84,19.45,0.0
2022-10-22,21.11,28.81,15.22,24.01,2.67,19.95,0.0
2022-10-23,20.78,29.15,14.42,22.89,3.13,18.7,0.0
2022-10-24,21.28,29.97,13.88,25.4,2.55,19.4,0.0
2022-10-25,21.31,28.98,15.34,25.1,2.49,19.05,0.0
2022-10-26,20.26,28.59,13.59,21.14,2.87,19.17,0.0
2022-10-27,20.71,29.97,13.67,23.45,3.99,18.99,0.0
2022-10-28,20.52,29.18,14.19,22.56,3.3,18.84,0.0
2022-10-29,20.93,28.79,13.76,20.72,1.55,18.73,0.0
2022-10-30,21.27,27.68,16.01,17.85,1.33,17.27,0.0
2022-10-31,21.66,29.23,13.23,18.06,1.24,18.03,0.0
2022-11-01,21.33,29.07,12.82,18.2,1.22,16.19,0.0
2022-11-02,20.57,28.88,14.02,20.13,1.4,13.55,0.0
2022-11-03,19.97,27.25,15.06,22.3,0.97,17.65,0.0
2022-11-04,19.75,27.96,12.0,21.79,1.6,17.52,0.0
2022-11-05,19.16,26.22,12.8,40.18,1.87,17.47,0.0
2022-11-06,19.9,27.6,15.09,43.26,1.36,17.2,0.0
2022-11-07,19.48,28.05,14.29,40.14,1.45,17.31,0.0
2022-11-08,19.63,27.44,14.3,31.87,1.63,16.28,0.0
2022-11-09,20.26,27.25,14.21,25.89,1.44,16.97,0.0
2022-11-10,19.58,26.19,14.56,37.91,3.07,15.84,0.0
2022-11-11,17.35,24.75,11.46,41.01,2.92,16.4,0.0
2022-11-12,17.24,25.18,11.6,36.97,3.28,16.53,0.0
2022-11-13,17.61,24.83,11.27,37.71,1.51,16.21,0.0
2022-11-14,18.52,26.49,11.62,32.94,1.5,15.08,0.0
2022-11-15,19.01,27.16,12.66,27.74,1.68,15.91,0.0
2022-11-16,18.35,27.34,11.23,22.2,2.86,15.88,0.0
2022-11-17,18.22,27.73,11.52,20.15,2.38,15.87,0.0
2022-11-18,17.56,26.86,10.36,20.96,2.49,15.97,0.0
2022-11-19,14.8,21.13,8.64,43.49,3.23,16.3,0.0
2022-11-20,13.37,19.88,8.29,46.42,2.3,15.93,0.0
2022-11-21,12.92,20.09,6.71,47.66,1.76,15.96,0.0
2022-11-22,15.54,24.28,7.57,38.2,1.66,15.91,0.0
2022-11-23,17.7,25.47,10.92,33.35,1.5,15.41,0.0
2022-11-24,18.4,25.63,12.12,29.08,1.55,11.38,0.16
2022-11-25,20.2,25.23,14.89,30.8,0.83,10.89,0.01
2022-11-26,15.78,22.61,10.66,43.06,3.29,15.17,0.0
2022-11-27,11.83,19.05,6.83,30.92,2.88,16.11,0.0
2022-11-28,12.96,21.41,6.16,17.9,1.57,15.87,0.0
2022-11-29,11.0,17.99,5.27,37.41,2.62,15.77,0.0
2022-11-30,12.23,19.71,5.08,26.26,1.53,15.27,0.0
2022-12-01,12.97,19.46,8.81,24.22,2.65,11.87,0.0
2022-12-02,12.48,20.13,6.25,34.91,2.33,13.27,0.0
2022-12-03,12.75,20.63,6.85,48.96,2.05,14.55,0.0
2022-12-04,13.82,21.53,8.61,51.35,2.24,13.14,0.0
2022-12-05,14.93,22.44,8.72,38.67,3.51,12.53,0.0
2022-12-06,15.36,22.99,9.13,45.3,2.14,13.12,0.0
2022-12-07,16.11,23.55,10.77,50.65,2.23,13.02,0.0
2022-12-08,17.48,25.33,11.61,60.84,3.57,5.55,2.55
2022-12-09,17.95,22.45,14.92,74.39,4.36,7.68,1.95
2022-12-10,18.2,24.08,12.2,56.6,2.43,12.29,0.17
2022-12-11,16.79,23.41,10.76,51.02,1.88,11.04,0.01
2022-12-12,18.78,26.08,13.08,48.18,1.45,13.82,0.0
2022-12-13,18.11,26.29,12.61,46.53,1.51,13.94,0.0
2022-12-14,19.22,27.2,13.75,38.01,2.81,14.05,0.0
2022-12-15,16.89,22.72,12.52,45.59,3.74,14.66,0.0
2022-12-16,13.89,20.64,9.38,49.69,2.09,14.5,0.0
2022-12-17,14.04,21.1,8.8,45.31,2.08,13.09,0.0
2022-12-18,12.14,19.48,7.11,51.39,3.01,14.07,0.0
2022-12-19,11.1,17.62,6.15,65.45,3.82,14.08,0.0
2022-12-20,11.09,17.84,7.36,78.29,3.07,13.29,0.28
2022-12-21,12.34,20.2,5.76,57.4,1.73,14.09,0.0
2022-12-22,13.36,19.61,8.09,61.1,2.42,13.5,0.0
2022-12-23,12.01,19.49,6.68,60.81,2.3,14.0,0.0
2022-12-24,12.51,19.52,6.02,54.93,1.5,14.22,0.0
2022-12-25,11.15,18.83,5.37,50.1,1.98,14.25,0.0
2022-12-26,10.83,19.71,4.75,50.15,3.27,14.29,0.0
2022-12-27,11.54,20.08,6.44,49.97,3.88,14.25,0.0
2022-12-28,11.24,19.37,5.18,49.06,2.37,14.32,0.0
2022-12-29,12.26,19.49,5.43,39.22,1.58,14.22,0.0
2022-12-30,11.69,19.89,4.61,33.54,1.74,14.75,0.0
2022-12-31,10.57,18.42,4.54,34.82,1.96,9.89,0.0
2023-01-01,10.07,14.78,7.63,44.12,3.25,9.29,0.0
2023-01-02,11.1,18.83,6.87,36.47,3.54,10.89,0.0
2023-01-03,10.13,18.09,5.47,34.15,3.6,14.78,0.0
2023-01-04,8.94,17.22,3.7,33.62,3.12,14.6,0.0
2023-01-05,9.52,16.5,3.6,36.43,2.21,14.45,0.0
2023-01-06,10.06,17.87,3.88,36.95,1.19,14.7,0.0
2023-01-07,10.09,17.82,5.24,36.87,1.34,14.86,0.0
2023-01-08,10.31,19.36,3.08,34.37,1.52,15.01,0.0
2023-01-09,12.01,20.83,4.59,27.71,1.61,14.01,0.0
2023-01-10,13.33,20.64,6.52,57.63,1.99,14.86,0.0
2023-01-11,14.2,20.52,7.83,50.5,1.31,14.33,0.0
2023-01-12,12.12,16.72,7.82,50.52,1.73,9.62,0.0
2023-01-13,12.35,19.66,7.2,58.09,2.29,14.83,0.0
2023-01-14,11.74,19.65,5.94,53.18,2.05,15.18,0.0
2023-01-15,11.97,18.91,5.56,49.06,1.21,15.51,0.0
2023-01-16,11.32,19.91,4.59,49.81,1.94,15.77,0.0
2023-01-17,12.18,22.87,4.17,35.44,3.37,15.99,0.0
2023-01-18,12.31,20.77,5.55,44.29,2.93,15.34,0.0
2023-01-19,8.32,13.59,4.38,46.56,3.66,16.65,0.0
2023-01-20,8.84,16.66,1.7,33.7,1.56,16.61,0.0
2023-01-21,10.07,17.54,3.03,51.84,1.66,16.25,0.0
2023-01-22,10.81,18.22,4.68,56.34,2.43,15.68,0.0
2023-01-23,9.1,15.25,3.85,42.2,2.83,15.81,0.0
2023-01-24,8.13,14.99,3.19,43.14,3.26,12.24,0.0
2023-01-25,4.89,11.95,-0.49,53.54,3.76,16.59,0.0
2023-01-26,5.77,12.12,-0.88,49.83,2.88,16.71,0.0
2023-01-27,6.75,14.21,1.16,39.8,2.7,15.56,0.0
2023-01-28,6.96,13.08,2.89,44.72,2.45,15.41,0.0
2023-01-29,5.96,12.87,0.1,37.32,2.25,17.42,0.0
2023-01-30,5.16,12.65,-0.87,42.26,2.49,17.22,0.0
2023-01-31,5.2,12.68,-0.27,42.8,2.48,17.46,0.0
2023-02-01,4.61,12.63,-1.41,35.11,2.61,17.93,0.0
2023-02-02,4.88,12.74,-1.41,34.09,3.5,16.21,0.0
2023-02-03,6.19,14.27,-0.45,50.73,3.98,15.8,0.0
2023-02-04,7.13,14.53,1.93,60.12,3.01,16.91,0.0
2023-02-05,7.43,15.54,1.95,46.23,3.19,17.77,0.0
2023-02-06,8.68,15.69,2.82,40.71,2.2,18.06,0.0
2023-02-07,9.49,16.59,1.74,47.27,1.46,18.0,0.0
2023-02-08,10.2,17.7,2.97,38.42,1.35,18.53,0.0
2023-02-09,10.57,17.79,4.83,33.39,1.22,17.65,0.0
2023-02-10,8.15,11.05,4.02,49.77,4.44,9.59,0.03
2023-02-11,8.04,13.4,4.36,43.67,3.38,17.89,0.09
2023-02-12,7.68,14.63,2.26,63.56,3.34,18.61,0.0
2023-02-13,8.71,14.47,4.5,70.78,3.78,11.51,0.01
2023-02-14,9.08,13.29,6.44,57.82,3.4,13.07,0.06
2023-02-15,9.94,16.85,4.75,49.8,3.21,16.1,0.0
2023-02-16,12.09,19.86,5.41,39.18,5.25,15.44,0.07
2023-02-17,12.38,18.85,7.88,35.1,4.73,14.19,0.0
2023-02-18,12.62,18.75,6.52,36.85,4.75,17.82,0.07
2023-02-19,13.75,21.3,8.48,33.5,4.46,17.69,0.49
2023-02-20,12.73,20.54,8.41,34.81,3.42,18.41,0.12
2023-02-21,14.02,22.83,7.21,27.73,2.46,19.14,0.23
2023-02-22,14.22,21.27,9.56,43.66,1.75,9.69,0.48
2023-02-23,16.12,23.9,8.15,36.34,2.53,19.23,0.0
2023-02-24,15.88,22.12,8.93,42.29,6.18,18.5,0.12
2023-02-25,10.91,17.84,4.28,41.34,2.63,21.69,0.0
2023-02-26,12.91,20.6,5.61,33.64,1.94,20.81,0.0
2023-02-27,13.64,20.21,8.52,47.26,3.26,20.76,0.04
2023-02-28,13.43,20.61,6.84,42.13,2.42,20.17,0.0
2023-03-01,14.58,20.99,7.43,42.92,1.52,21.39,0.0
2023-03-02,14.34,22.33,7.18,44.28,2.78,21.05,0.0
2023-03-03,13.04,19.23,8.29,29.72,3.47,21.69,0.01
2023-03-04,13.74,22.12,6.13,21.77,2.07,21.59,0.0
2023-03-05,14.9,23.55,7.84,29.15,2.69,18.03,0.0
2023-03-06,17.22,27.42,8.74,23.92,2.24,21.88,0.0
2023-03-07,18.26,27.53,9.6,29.99,2.05,22.09,0.0
2023-03-08,18.46,27.32,10.88,35.57,2.99,22.51,0.0
2023-03-09,20.97,29.41,11.52,26.37,1.4,22.71,0.0
2023-03-10,21.02,28.54,13.58,36.63,2.74,23.31,0.0
2023-03-11,20.82,29.49,11.39,22.73,2.12,23.96,0.0
2023-03-12,21.0,29.37,11.13,22.1,1.72,23.78,0.0
2023-03-13,22.38,30.27,13.24,19.32,1.15,23.91,0.0
2023-03-14,21.56,29.48,12.23,24.04,2.16,23.77,0.0
2023-03-15,20.18,28.72,12.39,24.12,2.89,23.98,0.0
2023-03-16,20.02,29.29,12.34,22.34,2.62,23.73,0.0
2023-03-17,19.88,30.1,11.39,25.31,2.84,22.99,0.03
2023-03-18,17.86,22.41,14.33,58.31,2.73,15.91,1.11
2023-03-19,15.24,18.71,12.05,54.21,6.02,12.52,1.32
2023-03-20,16.29,22.85,10.57,47.15,5.06,22.51,0.11
2023-03-21,17.43,24.91,10.72,43.48,2.88,24.75,0.0
2023-03-22,18.99,27.33,12.57,36.33,1.63,24.95,0.0
2023-03-23,20.67,29.59,12.07,29.22,1.83,24.78,0.0
2023-03-24,22.23,31.06,14.77,22.78,1.25,25.18,0.0
2023-03-25,21.18,30.07,12.96,23.04,2.06,25.7,0.0
2023-03-26,21.57,30.68,13.1,18.89,1.64,25.43,0.0
2023-03-27,22.9,31.68,13.45,17.84,1.59,25.34,0.0
2023-03-28,22.01,30.78,14.47,18.85,3.63,25.35,0.0
2023-03-29,21.49,29.85,14.15,23.13,3.08,25.67,0.0
2023-03-30,21.7,30.89,12.92,21.19,1.64,25.93,0.0
2023-03-31,23.17,31.26,14.2,18.77,2.06,26.36,0.0
2023-04-01,23.21,31.85,13.29,15.36,1.6,26.88,0.0
2023-04-02,22.38,29.84,14.89,29.27,2.44,26.42,0.0
2023-04-03,19.18,25.96,13.31,22.58,3.65,25.69,0.0
2023-04-04,21.02,31.13,11.59,14.13,3.34,25.73,0.0
2023-04-05,21.89,30.5,15.32,17.17,3.17,25.64,0.0
2023-04-06,18.94,25.29,12.72,27.58,5.97,19.64,0.05
2023-04-07,16.99,23.78,11.62,27.54,4.54,22.09,0.0
2023-04-08,16.14,24.61,7.84,35.81,2.11,26.74,0.0
2023-04-09,18.12,27.3,9.93,20.22,1.37,27.82,0.0
2023-04-10,20.23,29.11,11.93,13.06,1.89,28.33,0.0
2023-04-11,21.37,29.73,11.61,14.35,2.2,27.84,0.0
2023-04-12,22.36,30.98,15.83,15.12,1.39,27.86,0.0
2023-04-13,22.75,32.1,12.84,15.1,1.84,27.89,0.0
2023-04-14,21.77,29.38,14.25,24.98,3.44,27.21,0.0
2023-04-15,23.08,31.35,13.94,21.57,1.88,28.13,0.0
2023-04-16,23.01,31.7,14.55,20.23,2.85,28.36,0.0
2023-04-17,23.41,32.58,14.37,19.16,3.41,28.19,0.0
2023-04-18,25.29,35.34,15.96,13.39,4.22,26.1,0.0
2023-04-19,25.55,33.18,18.32,18.17,4.32,25.97,0.0
2023-04-20,23.43,31.41,14.52,28.84,2.6,27.95,0.0
2023-04-21,24.39,31.26,17.53,23.62,3.11,28.26,0.0
2023-04-22,24.22,31.86,16.14,19.7,2.87,28.01,0.0
2023-04-23,24.46,32.24,16.74,26.58,3.47,25.87,0.0
2023-04-24,24.99,32.76,17.61,31.8,3.21,26.94,0.0
2023-04-25,26.68,34.67,16.9,30.01,1.59,28.46,0.0
2023-04-26,27.39,35.49,18.87,17.64,1.85,29.33,0.0
2023-04-27,27.35,36.47,18.32,14.45,2.01,29.79,0.0
2023-04-28,27.56,37.05,18.52,12.69,2.4,29.57,0.0
2023-04-29,28.98,38.09,18.76,9.5,1.72,29.28,0.0
2023-04-30,28.6,36.77,20.6,22.89,3.58,23.87,0.0
2023-05-01,26.9,34.36,20.06,31.81,3.29,28.26,0.0
2023-05-02,27.13,34.85,19.82,23.24,4.39,27.37,0.0
2023-05-03,29.45,37.78,20.62,18.74,2.38,28.16,0.0
2023-05-04,30.0,38.69,21.13,21.3,3.31,25.94,0.0
2023-05-05,28.85,37.72,20.37,19.95,3.99,25.91,0.0
2023-05-06,30.15,39.25,21.04,13.31,3.13,23.84,0.0
2023-05-07,28.95,36.74,22.22,20.53,3.3,25.72,0.0
2023-05-08,27.5,35.15,19.74,21.12,4.09,30.3,0.0
