,Temp_Avg_C,Temp_Max_C,Temp_Min_C,Humidity_%,WindSpeed_ms,Solar_MJm2day,Rainfall_mm,ET0_mm_day,es_kPa,ea_kPa,VPD_kPa,Rn_MJm2day,Ra_MJm2day,Month
2023-05-11,29.9,38.82,20.33,14.77,3.33,29.61,0.0,9.470508693582092,4.655335244743114,0.6875930156485579,3.967742229094556,12.266524475645777,34.533310275085334,5
2023-05-12,30.44,39.15,23.49,13.88,2.56,29.9,0.0,8.657697794949899,4.9708748643879455,0.6899574311770469,4.280917433210899,12.103866969695174,34.45982183217774,5
2023-05-13,28.25,35.92,21.63,17.44,3.09,29.46,0.0,8.768313609383709,4.249929567474991,0.7411877165676385,3.5087418509073527,12.502431465239255,34.38712748200041,5
2023-05-14,21.84,27.51,16.92,25.14,5.22,26.67,0.0,8.490322144424963,2.800671888702306,0.7040889128197597,2.096582975882546,12.24081637420769,34.31529107974465,5
2023-05-15,22.47,29.64,14.6,20.78,2.75,30.78,0.0,7.231481857345222,2.909077948779231,0.6045063977563243,2.3045715510229066,13.25514360925203,34.24437565538434,5
2023-05-16,25.55,33.78,16.65,16.95,3.57,28.45,0.0,8.653551246746689,3.5748066284920172,0.6059297235293969,2.9688769049626202,12.04803341857728,34.17444335303346,5
2023-05-17,24.0,30.52,17.32,36.69,5.97,25.47,6.43,8.53688512092682,3.1743236486486768,1.1646593466891995,2.0096643019594773,12.779651498005975,34.10555537174866,5
2023-05-18,21.39,28.81,13.6,35.33,3.49,29.6,0.0,7.076474396983265,2.759741611371325,0.9750167112974891,1.784724900073836,14.16363488123317,34.03777190781437,5
2023-05-19,17.89,20.73,14.69,43.81,6.1,22.7,1.0,6.095646190548108,2.0588321786297876,0.90197437745771,1.1568578011720776,11.604022937752102,33.97115209854441,5
2023-05-20,19.24,26.21,11.32,37.0,1.8,30.19,0.0,5.568131195019654,2.3721469677977223,0.8776943780851573,1.494452589712565,14.339536122288596,33.905753967630474,5
2023-05-21,23.09,31.37,15.33,20.33,6.01,28.74,0.0,10.12676762791334,3.165006803075076,0.6434458830651629,2.521560920009913,12.407351066864825,33.841634372064725,5
2023-05-22,20.82,28.13,13.62,34.32,3.85,29.02,0.0,7.180806970481196,2.6841219728100887,0.9211906610684224,1.7629313117416663,13.73166205389864,33.77884895066062,5
2023-05-23,21.57,28.5,13.86,30.0,3.1,29.8,0.0,6.957274828457335,2.7377592720461714,0.8213277816138514,1.9164314904323199,13.643862153168687,33.71745207419268,5
2023-05-24,23.82,31.35,14.78,27.18,1.96,29.7,0.0,6.4046277363659225,3.132115702765759,0.8513090480117332,2.2808066547540258,13.439146405251869,33.65749679717332,5
2023-05-25,24.94,32.36,16.48,27.07,2.41,30.26,0.0,7.073628012177536,3.3635751233991167,0.9105197859041408,2.453055337494976,13.650344978769944,33.59903481128183,5
2023-05-26,26.53,34.58,17.47,18.08,2.94,25.26,0.0,7.718318724937886,3.7448335601147864,0.6770659076687533,3.067767652446033,10.974213076132077,33.54211640045787,5
2023-05-27,26.73,32.91,21.02,28.72,4.28,27.57,0.0,8.76886783210292,3.7474361213563077,1.0762636540535315,2.6711724673027764,12.86668843004794,33.48679039766954,5
2023-05-28,25.36,32.48,17.12,24.55,2.64,30.89,0.0,7.4183292331259425,3.418894442819545,0.8393385857121982,2.579555857107347,13.506610610178223,33.43310414336337,5
2023-05-29,23.63,29.21,18.12,37.21,2.95,21.61,0.0,6.1135144940545185,3.0670804241402423,1.1412606258225841,1.9258197983176581,11.033325669293694,33.38110344560167,5
2023-05-30,25.28,31.2,19.62,31.48,3.9,28.75,0.0,8.071164932437492,3.4139198569202134,1.0747019709584833,2.3392178859617303,13.425950450119107,33.33083254189022,5
2023-05-31,24.61,30.66,18.08,30.51,2.77,29.73,0.0,7.109889535407153,3.2403767175957205,0.9886389365384545,2.2517377810572663,13.62440635332077,33.28233406269773,5
2023-06-01,26.89,33.54,19.8,24.45,3.4,27.25,0.0,8.098802678937487,3.747007203471261,0.9161432612487234,2.8308639422225377,12.213809881409766,33.23564899666656,6
2023-06-02,27.18,34.88,19.47,18.4,3.67,28.34,0.0,8.909195088832508,3.924076660767016,0.7220301055811309,3.202046555185885,11.820996055191564,33.19081665751231,6
2023-06-03,28.14,35.99,18.86,17.59,1.19,30.21,0.0,5.9299522837173955,4.058006477588583,0.7138033394078317,3.344203138180751,12.298538008876454,33.14787465260905,6
2023-06-04,28.45,35.73,20.41,25.61,3.43,26.66,0.0,8.348110730100702,4.125920072495252,1.056648130566034,3.0692719419292183,12.219634554047436,33.1068588532552,6
2023-06-05,29.03,35.97,21.82,28.58,3.96,24.03,0.0,8.605319321097488,4.273144110209094,1.221264586697759,3.0518795235113347,11.603848970523185,33.06780336661391,6
2023-06-06,29.9,36.11,23.6,28.14,4.29,23.93,0.0,9.040329408087189,4.444985347592853,1.2508188768126287,3.1941664707802246,11.543104112001267,33.03074050932124,6
2023-06-07,31.07,38.67,24.51,24.03,5.14,28.85,0.27,11.195553205861303,4.972524074662768,1.1948975351414632,3.777626539521305,12.971372521340529,32.995700782754085,6
2023-06-08,32.63,39.49,24.26,26.21,4.56,28.32,0.0,10.330732297291473,5.104140905828345,1.3377953314176092,3.7663455744107357,13.165410127988714,32.96271284994958,6
2023-06-09,30.92,37.93,23.78,26.65,2.58,30.0,0.0,8.140660542290773,4.772232442779614,1.271799946000767,3.5004324967788465,13.69738393281003,32.93180351416683,6
2023-06-10,31.0,39.51,22.3,11.67,2.1,31.46,0.0,7.7168273187789485,4.938913353141728,0.5763711883116396,4.362542164830089,11.360527181204606,32.9029976990817,6
2023-06-11,31.07,40.07,21.46,14.0,2.1,28.94,0.0,7.596898500257125,4.980662059349662,0.6972926883089527,4.283369371040709,11.251296420990471,32.87631843060483,6
2023-06-12,31.61,40.68,22.0,13.9,3.24,30.42,0.0,9.553899552742479,5.145534241817806,0.7152292596126751,4.430304982205131,11.637308180252237,32.85178682031331,6
2023-06-13,31.59,40.35,22.72,18.77,2.59,30.78,0.0,8.595026807699853,5.1382584649203915,0.9644511138655575,4.173807351054834,12.736024377077428,32.82942205048598,6
2023-06-14,30.97,38.54,23.49,24.03,3.1,30.49,0.0,8.935630497897812,4.857221982565709,1.16719044241054,3.690031540155169,13.454918901132286,32.80924136073296,6
2023-06-15,31.09,38.76,23.26,22.14,4.6,30.29,0.0,10.695325729676828,4.877908464390396,1.0799689340160337,3.7979395303743626,13.072780760277036,32.79126003620955,6
2023-06-16,33.0,40.93,25.27,19.04,3.18,29.62,0.0,9.462916666854008,5.484097135378608,1.0441720945760868,4.439925040802521,12.435802591335937,32.77549139740569,6
2023-06-17,32.93,41.7,23.88,14.98,3.14,29.98,0.0,9.545470067810266,5.516552513002561,0.8263795664477838,4.690172946554777,11.732848448276036,32.76194679150197,6
2023-06-18,33.11,42.03,24.5,12.41,4.78,29.17,0.0,12.027447509786356,5.643267679126359,0.7003295189795812,4.942938160146778,10.907504559801698,32.750635585283916,6
2023-06-19,31.87,40.51,23.1,13.64,4.0,30.95,0.0,10.670751342495171,5.202467143157842,0.7096165183267297,4.492850624831113,11.640675551649487,32.741565159607,6
2023-06-20,30.59,38.74,21.92,16.12,3.55,31.62,0.0,9.699046704073554,4.762770433743924,0.7677585939195206,3.9950118398244037,12.323793200301196,32.73474090540488,6
2023-06-21,30.78,38.86,22.26,18.2,3.2,31.15,0.0,9.202943759682293,4.812608693314761,0.8758947821832865,3.9367139111314744,12.606359044320913,32.73016622123478,6
2023-06-22,32.31,39.95,23.08,14.23,1.45,30.46,0.0,6.577208143230901,5.0895211844182775,0.7242388645427209,4.365282319875557,11.616051599383482,32.727842512354016,6
2023-06-23,33.33,41.8,24.4,12.04,4.03,30.27,0.0,10.910852775032508,5.584755897916368,0.6724046101091307,4.912351287807238,11.079011419955433,32.72776919132266,6
2023-06-24,32.1,39.93,24.34,12.52,4.35,31.56,0.0,11.136669507739436,5.196749259122825,0.6506330072421778,4.5461162518806475,11.474347179666957,32.729943680128166,6
2023-06-25,32.67,41.04,24.29,14.88,3.43,30.88,0.0,9.962462692983655,5.415302124932362,0.8057969561899355,4.609505168742427,11.913810967436685,32.73436141382843,6
2023-06-26,33.68,41.87,25.14,11.62,2.7,30.4,0.0,8.890097633702165,5.668707924636263,0.6587038608427338,5.010004063793529,10.993312285955243,32.74101584571062,6
2023-06-27,34.03,42.07,25.17,11.4,1.95,31.05,0.0,7.636332282062736,5.714575817865654,0.6514616432366847,5.06311417462897,11.103389137905117,32.74989845396374,6
2023-06-28,35.2,42.74,27.21,12.22,2.69,30.21,0.0,8.98474646510144,6.066300039454716,0.7413018648213663,5.3249981746333495,11.109143145754272,32.760998749863845,6
2023-06-29,35.53,43.06,29.02,14.38,2.2,29.53,0.0,8.306452226293843,6.338483877356142,0.9114739815638132,5.427009895792328,11.501149438682305,32.77430428747153,6
2023-06-30,35.33,43.48,26.73,13.41,2.69,29.0,0.0,9.006072358753578,6.183748791999379,0.8292407130071168,5.3545080789922626,11.152758715845685,32.789800674841665,6
2023-07-01,35.86,43.72,28.51,9.34,2.43,29.16,0.0,8.585479086534644,6.431496380140152,0.6007017619050902,5.830794618235062,10.047652828860894,32.80747158674655,7
2023-07-02,37.35,45.13,30.11,12.29,1.73,25.03,0.0,7.172687462374466,6.958318839222509,0.8551773853404463,6.1031414538820625,9.886752410083107,32.82729877891375,7
2023-07-03,37.51,45.29,29.53,13.15,1.67,28.19,0.0,7.329060072666492,6.928160292606009,0.9110530784776902,6.017107214128319,10.960080169843874,32.849262103780745,7
2023-07-04,37.45,45.57,28.7,12.83,2.04,29.5,0.0,8.135278350121824,6.901845387562172,0.8855067632242267,6.016338624337946,11.256484073817356,32.87333952776863,7
2023-07-05,37.55,45.56,28.5,14.36,2.81,29.49,0.0,9.514642236021317,6.876632172171045,0.9874843799237621,5.889147792247283,11.684764427030178,32.89950715007785,7
2023-07-06,38.67,47.3,29.99,9.75,4.28,26.36,0.0,12.198106188308827,7.507967381270326,0.7320268196738569,6.775940561596469,9.661468937359613,32.92773922300898,7
2023-07-07,37.72,45.47,30.98,11.19,4.64,20.98,0.0,12.192834219665368,7.151996184680566,0.8003083730657554,6.351687811614811,8.674675387057302,32.95800817381154,7
2023-07-08,37.03,44.54,29.69,8.92,5.13,28.85,0.0,13.233648505002634,6.7631531989585545,0.603273265347103,6.159879933611451,9.92444565352341,32.99028462806468,7
2023-07-09,35.81,43.01,28.41,10.82,5.46,30.58,0.0,13.35108475705325,6.257600203211674,0.6770723419875032,5.580527861224171,10.917805460504209,33.024537434592276,7
2023-07-10,36.51,44.15,29.14,11.84,5.17,29.44,0.0,13.175296853401772,6.604818789049826,0.7820105446234995,5.8228082444263265,10.976429545788235,33.06073369191619,7
2023-07-11,36.69,44.73,28.98,13.26,2.93,27.35,0.0,9.570358530678478,6.725639099542521,0.8918197445993382,5.8338193549431825,10.837904465036662,33.09883877625002,7
2023-07-12,37.98,45.27,29.36,12.37,2.32,29.89,0.0,8.616532322871175,6.903050364671854,0.8539073301099083,6.049143034561945,11.328627249299046,33.13881637103589,7
2023-07-13,37.31,44.79,28.92,14.36,2.02,28.57,0.0,8.0054204169175,6.733338524149688,0.9669074120678952,5.766431112081793,11.491257696669749,33.180628498026124,7
2023-07-14,36.11,43.57,28.66,12.64,3.06,29.46,0.0,9.77968497139168,6.4137066830948095,0.810692524743184,5.603014158351625,11.25597801909011,33.22423554991084,7
2023-07-15,34.1,41.99,26.13,8.3,2.97,30.3,0.0,9.392041081053273,5.791003828780978,0.4806533177888212,5.310350510992157,10.245296736634991,33.26959632449173,7
2023-07-16,33.61,42.36,25.12,7.94,3.96,31.26,0.0,11.178891120728201,5.7728911507346865,0.4583675573683341,5.314523593366353,10.39593141796899,33.31666806040145,7
2023-07-17,33.3,41.78,25.06,8.12,3.24,30.72,0.0,9.888593057609986,5.641891513984851,0.4581215909355699,5.183769923049281,10.363958448121222,33.3654064743666,7
2023-07-18,34.65,42.62,26.75,12.17,3.25,29.87,0.0,9.996753342249152,5.99158785452649,0.7291762418958738,5.262411612630616,11.313316679266602,33.415765800011414,7
2023-07-19,34.62,42.23,26.5,11.34,3.84,30.51,0.0,10.841144981807378,5.880312312166609,0.6668274161996934,5.213484895966916,11.274151342406986,33.46769882819743,7
2023-07-20,35.87,43.43,27.97,11.81,3.06,28.96,0.0,9.713070991311204,6.304289825686828,0.7445366284136145,5.5597531972732135,11.037340149358727,33.52115694889309,7
2023-07-21,36.05,43.98,28.03,11.66,2.1,29.75,0.0,8.19064564086177,6.438809118763503,0.7507651432478244,5.688043975515678,11.247521263484257,33.576090194565666,7
2023-07-22,35.56,43.64,27.03,11.36,3.16,30.18,0.0,10.002258174584592,6.251902868685764,0.7102161658827028,5.5416867028030605,11.305735750336815,33.63244728508543,7
2023-07-23,36.43,44.84,26.98,11.33,3.1,27.89,0.0,9.848905755323324,6.532538611902471,0.7401366247285499,5.792401987173921,10.767771335727012,33.690175674130785,7
2023-07-24,38.06,45.72,30.23,15.13,2.88,26.3,0.0,9.561545242921444,7.121177601264753,1.0774341710713573,6.043743430193396,11.268429887996923,33.749221597080194,7
2023-07-25,38.52,45.89,30.82,14.61,1.53,26.95,0.0,7.179933878502003,7.238278467786648,1.0575124841436294,6.180765983643019,11.383526587771156,33.809530120375115,7
2023-07-26,37.85,46.46,29.69,8.6,3.45,28.67,0.0,10.936122461955822,7.246918902489555,0.6232350256141017,6.623683876875454,10.233242196792627,33.871045192335124,7
2023-07-27,38.48,46.67,29.92,8.93,2.51,28.24,0.0,9.080519351323872,7.330072051268239,0.6545754341782537,6.675496617089985,10.270040495247933,33.93370969540434,7
2023-07-28,38.36,46.57,30.24,11.69,2.03,25.93,0.0,8.076945688453094,7.342705827636177,0.858362311250669,6.484343516385508,10.485712374258446,33.99746549980542,7
2023-07-29,38.68,46.5,31.78,10.75,2.18,26.84,0.0,8.494010105038544,7.521329939332152,0.8085429684782064,6.712786970853946,10.491738971694836,34.062253518574536,7
2023-07-30,38.82,46.86,31.13,9.36,1.53,27.34,0.0,7.128493101329267,7.531827302597213,0.704979035523099,6.826848267074114,10.258514394906664,34.12801376394815,7
2023-07-31,38.88,46.42,31.69,8.6,1.36,28.38,0.0,6.768811839013381,7.488373854726241,0.6440001515064567,6.844373703219785,10.271687201554458,34.19468540506897,7
2023-08-01,37.82,45.47,29.26,13.66,2.29,28.02,0.0,8.636250391117606,6.941385800104477,0.9481933002942716,5.993192499810205,11.625316808034707,34.26220682697617,8
2023-08-02,37.51,46.03,28.91,11.79,2.79,28.63,0.0,9.714891558529361,7.043333164194099,0.8304089800584842,6.212924184135614,11.376280777903595,34.330515690840784,8
2023-08-03,38.06,45.87,28.88,10.19,1.61,28.75,0.0,7.316247313497329,6.998767563308343,0.7131744147011201,6.285593148607223,10.981592020519159,34.39954899540504,8
2023-08-04,38.29,45.38,28.64,9.44,1.55,28.41,0.0,7.02868902210337,6.847207172216916,0.6463763570572769,6.200830815159639,10.697049309613343,34.46924313958027,8
2023-08-05,35.2,42.85,27.57,20.6,3.95,27.85,0.0,10.83462786635071,6.129265222876613,1.2626286359125825,4.866636586964031,12.930272018130877,34.539533986155426,8
2023-08-06,36.43,44.9,27.76,17.93,2.06,27.36,0.0,8.241700920802824,6.630371843352716,1.1888256715131418,5.441546171839574,12.431755031906674,34.6103569265643,8
2023-08-07,35.96,43.52,27.72,14.66,2.1,27.6,0.0,8.1166827513683,6.297710619820831,0.9232443768657338,5.374466242955097,11.78958926712866,34.68164694665662,8
2023-08-08,35.88,43.22,28.69,15.8,2.27,28.4,0.0,8.543449557713851,6.336845706083653,1.0012216215612173,5.335624084522436,12.29487521149755,34.753338693414534,8
2023-08-09,35.62,43.48,27.33,13.77,2.01,28.42,0.0,8.04931062346433,6.246597733582204,0.8601565079142695,5.386441225667935,11.901430127966101,34.82536654255285,8
2023-08-10,36.49,44.4,27.91,12.35,3.57,28.23,0.0,10.76606763413905,6.525445441843857,0.8058925120677163,5.719552929776141,11.575965684471704,34.89766466693782,8
2023-08-11,35.03,42.33,28.56,15.91,4.08,27.85,0.0,11.256417671078017,6.123554634922115,0.9742575424161085,5.149297092506007,12.171575645876933,34.97016710575613,8
2023-08-12,35.56,43.81,27.58,11.9,2.6,28.64,0.0,9.201109578018235,6.349900805026375,0.7556381957981387,5.594262609228236,11.624050667888719,35.04280783436236,8
2023-08-13,35.0,42.38,28.26,11.6,4.27,29.0,0.0,11.762853769089471,6.1007917500116005,0.7076918430013456,5.393099907010255,11.628946698592744,35.115520834729935,8
2023-08-14,33.93,41.56,26.0,14.88,2.35,28.19,0.0,8.439049138708004,5.686377469769274,0.8461329675016681,4.840244502267606,12.125108023727634,35.188240166427605,8
2023-08-15,34.35,41.72,26.51,16.43,2.11,27.53,0.0,8.012936967470186,5.77161792572971,0.9482768251973913,4.823341100532319,12.236104896687953,35.26090003804018,8
2023-08-16,34.66,41.49,28.05,19.55,1.94,25.69,0.0,7.600846758916282,5.886378370179944,1.150786971370179,4.735591398809765,12.144919932615027,35.33343487894943,8
2023-08-17,34.34,40.59,26.32,13.53,2.26,25.91,0.0,7.8924538343406425,5.518132121599484,0.7466032760524102,4.771528845547074,11.207098651082926,35.40577941138828,8
2023-08-18,35.01,41.78,26.66,15.7,1.93,26.11,0.0,7.53334257616086,5.7997519415293395,0.9105610548201063,4.889190886709233,11.714129411314103,35.47786872267841,8
2023-08-19,35.93,42.93,28.26,15.45,1.69,25.39,0.0,7.229127248005308,6.222809600901421,0.9614240833392695,5.261385517562151,11.504384179553467,35.54963833755908,8
2023-08-20,35.47,42.9,27.74,14.72,2.36,27.12,0.0,8.573525773383292,6.1588510540136765,0.9065828751508132,5.252268178862863,11.953720025479772,35.621024290512494,8
2023-08-21,33.88,41.7,26.23,14.1,3.45,27.81,0.0,10.235316070196644,5.73901321245502,0.8092008629561577,4.929812349498862,12.037258963901982,35.69196319798843,8
2023-08-22,33.72,41.48,25.96,15.04,2.72,27.38,0.0,9.021926559949913,5.665550017156736,0.852098722580373,4.813451294576363,12.09580471267111,35.762392330429506,8
2023-08-23,33.04,39.67,26.55,20.53,3.82,25.86,0.0,10.028635128101936,5.35958332840365,1.1003224573212693,4.259260871082381,12.386715165406791,35.832249683995464,8
2023-08-24,32.46,38.39,26.78,21.62,2.89,26.46,0.0,8.708414713638527,5.142662635536632,1.1118436618030199,4.030818973733612,12.71491776959525,35.9014740518843,8
2023-08-25,33.43,40.63,26.31,18.77,1.67,26.46,0.0,7.188499364966,5.525207685484219,1.0370814825653878,4.488126202918831,12.434566986040004,35.970005095145765,8
2023-08-26,33.01,40.33,25.4,21.04,2.27,26.38,0.0,8.031025286458192,5.375182496883965,1.1309383973443863,4.2442440995395785,12.736508469342507,36.037783412881716,8
2023-08-27,33.85,41.29,26.28,16.85,1.99,26.63,0.0,7.782965128492891,5.657749659465088,0.9533308176198674,4.704418841845221,12.26264165046562,36.104750611727084,8
2023-08-28,31.5,38.03,25.13,15.08,3.22,25.55,0.0,9.152554489080979,4.913951033596498,0.7410238158663518,4.172927217730146,11.5390878511105,36.17084937450373,8
2023-08-29,33.53,41.91,25.14,16.42,3.19,23.68,0.0,9.441571065648985,5.6772796496010045,0.932209318464485,4.745070331136519,11.250477001057906,36.23602352793982,8
2023-08-30,32.57,40.24,25.44,15.19,3.62,26.05,0.0,10.134368496621248,5.361116866884438,0.8143536520797462,4.546763214804692,11.821696508555878,36.30021810934611,8
2023-08-31,30.99,39.31,22.8,15.39,3.37,26.44,0.0,9.58653239652228,4.942144653769594,0.7605960622151405,4.181548591554454,11.994386802977221,36.363379432141315,8
2023-09-01,31.95,39.88,23.39,14.55,2.93,24.85,0.0,8.871993060286052,5.102484332647519,0.742411470400214,4.360072862247305,11.374856385698461,36.42545515011838,9
2023-09-02,30.82,38.49,24.78,12.73,3.1,17.41,0.0,8.552340524342233,4.964406365484467,0.6319689303261726,4.332437435158294,8.776226498556477,36.48639432034443,9
2023-09-03,30.49,38.0,22.84,17.48,4.92,22.91,0.0,10.822899961752062,4.703560787564921,0.8221824256663482,3.881378361898573,11.082735341032828,36.5461474645875,9
2023-09-04,30.43,38.54,22.76,22.79,3.25,25.02,0.0,8.942127336378274,4.794785052228898,1.0927315134029658,3.7020535388259317,12.487560412084505,36.60466662916467,9
2023-09-05,31.92,39.99,23.75,21.15,3.18,24.61,0.0,9.074343809599489,5.155558937559072,1.0904007152937438,4.065158222265328,12.230756345324487,36.66190544310728,9
2023-09-06,33.39,41.25,25.36,22.08,3.32,24.78,0.0,9.460190522842048,5.558848307482778,1.2273937062921974,4.331454601190581,12.500360919671637,36.717819174540594,9
2023-09-07,34.15,41.55,27.23,22.01,2.74,23.41,0.0,8.641266870234286,5.810413332716738,1.2788719745309542,4.531541358185784,12.003163436330814,36.77236478517707,9
2023-09-08,34.28,41.14,26.98,20.46,1.86,24.54,0.0,7.3813809771232215,5.698417604838195,1.1658962419498946,4.5325213628883,12.236495774945421,36.825500982825005,9
2023-09-09,34.77,41.63,27.37,20.27,2.95,17.86,0.0,8.305456578802625,5.842192292952635,1.1842123777814992,4.657979915171136,9.70577409359754,36.87718827181594,9
2023-09-10,33.48,39.41,28.59,20.79,2.2,21.89,0.04,7.54832018036827,5.52928137489501,1.1495375978406726,4.379743777054338,11.23161014974032,36.92738900125799,9
2023-09-11,32.91,40.26,25.6,25.93,1.82,19.64,2.4,6.574617101407957,5.380600825072408,1.3951897939412752,3.985411031131133,10.820254908405222,36.97606741102424,9
2023-09-12,33.29,40.01,27.03,25.41,3.02,15.56,0.7,7.775063628501093,5.475582708145161,1.3913455661396854,4.084237142005476,9.104170842058682,37.0231896753892,9
2023-09-13,29.76,33.71,25.97,38.75,2.55,12.9,4.47,5.60630799284645,4.294726633177327,1.6642065703562143,2.630520062821113,8.26423215947773,37.068723944229795,9
2023-09-14,29.12,35.8,24.81,36.31,5.39,17.63,1.64,9.149904929102007,4.504108535657643,1.6354418092972904,2.8686667263603525,10.401480524882007,37.112640381710634,9
2023-09-15,27.2,33.0,23.01,38.23,3.73,15.66,8.68,6.9192172060864925,3.9206425658829183,1.4988616529370395,2.421780912945879,9.466901067378892,37.154911202377846,9
2023-09-16,29.71,38.71,20.86,31.88,2.8,21.69,0.0,7.656588954281633,4.6745283757577845,1.4902396461915814,3.184288729566203,12.064484700956406,37.19551070458956,9
2023-09-17,28.92,36.58,24.55,34.73,2.85,17.37,0.01,7.052919735443785,4.608268652377873,1.6004517029708352,3.0078169494070384,10.251829773605106,37.23441530121572,9
2023-09-18,30.65,37.64,24.69,31.67,2.02,20.83,1.06,6.661835716246252,4.803316618972647,1.5212103732286375,3.2821062457440098,11.674842171729185,37.27160354754443,9
2023-09-19,29.7,36.99,25.13,31.61,2.68,18.02,0.16,7.127389520680547,4.731894219183705,1.495751762683969,3.236142456499736,10.41514494580955,37.3070561663369,9
2023-09-20,29.48,35.8,24.04,33.47,2.49,21.03,0.03,6.963679186216159,4.43360150533845,1.483926423836779,2.9496750815016703,11.794561267981333,37.3407560699779,9
2023-09-21,28.53,37.59,20.61,25.44,3.1,23.48,0.0,8.393191424391768,4.453668907970673,1.1330133701877394,3.320655537782934,12.278130628138019,37.372688379674045,9
2023-09-22,29.11,37.65,21.64,19.54,2.32,23.78,0.0,7.650615812298013,4.543436549594416,0.8877875017907488,3.655649047803667,11.834952293758112,37.4028404416571,9
2023-09-23,29.82,38.27,20.4,17.78,1.97,23.79,0.0,7.129257231049863,4.559450133586212,0.8106702337516286,3.7487798998345836,11.683937515663061,37.431201840355286,9
2023-09-24,31.48,38.78,24.18,16.43,1.65,23.47,0.0,6.7537769944674055,4.96281423667904,0.8153903790863662,4.147423857592673,11.412227598915916,37.45776440850089,9
2023-09-25,31.45,39.22,24.9,20.35,1.74,22.19,0.0,6.832871726174915,5.111709727525653,1.0402329295514705,4.071476797974183,11.395278925068244,37.482522234148156,9
2023-09-26,30.41,39.54,22.43,22.18,2.87,22.69,0.0,8.478621282248655,4.955361869382081,1.0990992626289455,3.8562626067531354,11.782414287396374,37.5054716645811,9
2023-09-27,28.13,35.62,21.31,27.7,4.11,22.61,0.0,8.932656941943383,4.176501229948735,1.1568908406957994,3.0196103892529353,12.055917010111225,37.52661130709677,9
2023-09-28,25.66,32.21,20.32,27.0,3.36,23.15,0.0,7.803207326483746,3.5982472872457643,0.9715267675563564,2.6267205196894077,12.091614131531552,37.54594202665519,9
2023-09-29,24.54,31.71,18.16,30.64,3.37,22.15,0.0,7.356280652782836,3.3811267404057617,1.0359772332603254,2.345149507145436,11.90204168198553,37.56346694039309,9
2023-09-30,25.05,32.78,18.13,27.0,3.78,19.98,0.0,7.849089570045515,3.524663544363345,0.9516591569781032,2.5730043873852417,10.836671283400268,37.57919140900436,9
2023-10-01,25.32,32.99,18.71,27.28,3.99,22.63,0.0,8.349736540195607,3.592638965404009,0.9800719097622137,2.6125670556417955,11.93452537572801,37.59312302499632,10
2023-10-02,24.87,32.52,18.1,30.87,3.16,22.32,0.0,7.292957239027942,3.486645615482265,1.0763275014993754,2.4103181139828895,12.026055880659325,37.60527159783604,10
2023-10-03,25.09,32.79,18.04,34.27,2.49,22.0,0.0,6.534225813706622,3.520192263561258,1.206369888722443,2.313822374838815,12.107222217110387,37.615649136007555,10
2023-10-04,25.0,32.16,18.86,30.62,3.81,22.06,0.0,7.824986420636502,3.4881043424124476,1.0680575496466915,2.4200467927657563,11.895379186281577,37.624269826006085,10
2023-10-05,22.95,29.97,17.36,28.17,4.24,22.11,0.0,7.929557502884037,3.1090750390698547,0.8758264385059781,2.2332486005638765,11.695569400097718,37.631150008301034,10
2023-10-06,22.56,30.27,15.85,27.89,3.59,21.79,0.0,7.360777122921896,3.055079217321474,0.852061593710959,2.203017623610515,11.561477742723982,37.636308150305304,10
2023-10-07,22.93,30.51,16.44,27.25,3.07,20.21,0.0,6.852805811928158,3.1193985149544745,0.8500360953250944,2.2693624196293802,10.8978865550705,37.639764816393836,10
2023-10-08,23.54,31.34,16.43,27.29,1.88,21.26,0.0,5.854517182292212,3.2245601061761615,0.8799824529754744,2.344577653200687,11.342627954296209,37.64154263501962,10
2023-10-09,22.79,30.29,16.03,33.69,2.52,20.91,0.0,6.122625022944585,3.067964717719297,1.033597313399631,2.034367404319666,11.506811203294568,37.641666262980706,10
2023-10-10,22.99,30.54,16.15,35.03,2.74,20.87,0.0,6.281080533829647,3.1060252358196685,1.08804064010763,2.0179845957120386,11.563778359094098,37.64016234689671,10
2023-10-11,22.67,29.81,16.25,32.13,3.58,20.66,0.0,6.963016544023522,3.022284215344193,0.9710599183900893,2.051224296954104,11.309591136313415,37.63705948195817,10
2023-10-12,22.33,29.54,16.64,31.8,3.8,20.61,0.0,7.15481903164664,3.013175502870213,0.9581898099127277,2.0549856929574855,11.264641423181041,37.63238816801725,10
2023-10-13,22.16,30.04,15.6,29.69,3.41,20.53,0.0,6.9747654951741636,3.0125785771374822,0.8944345795521185,2.1181439975853635,11.139221254280127,37.626180763091966,10
2023-10-14,23.3,30.82,17.27,28.75,3.54,18.04,0.0,7.074775414614693,3.2089464047804097,0.9225720913743677,2.286374313406042,10.096690223503286,37.61847143436147,10
2023-10-15,23.03,30.77,16.6,29.02,3.44,19.36,0.0,7.059791223240269,3.161625726615234,0.9175037858637409,2.2441219407514934,10.643517123804946,37.609296106733154,10
2023-10-16,24.04,31.33,18.2,26.75,3.51,19.68,0.0,7.418535524679465,3.3338877951372092,0.8918149851992035,2.4420728099380056,10.66924748988231,37.59869240906698,10
2023-10-17,23.83,31.29,16.54,28.12,1.21,19.4,0.0,4.860202682489394,3.2246287480827873,0.9067656039608798,2.3178631441219073,10.624682510942502,37.58669961814528,10
